,Location,Name,Rating,Price Range,Cuisine Type,Address,Phone Number,Num Reviews,Num Photos
183,Township of Langley,Hirame Sushi,4.2,CA$30 for two,"Sushi, Japanese, Asian","Cedarbrook Square, 4139 200 Street, Langley V3A",+16045338775,60,43
184,Cloverdale,Village Sushi,4.0,CA$25 for two,"Sushi, Japanese, Asian","Hillcrest Village, 312-18690 Fraser Highway, Surrey V3S7Y4",+16045759003,68,25
185,Newton,Tawara Japanese Restaurant,4.0,CA$45 for two,"Sushi, Japanese, Asian","Panorama Village, 103-15161 Highway 10, Surrey V3S 9A5",+16045745353,47,41
186,Cloverdale,Elisabeth's Chalet Restaurant,3.5,CA$60 for two,European,"17785 56 Ave, Surrey, Surrey V3S 1E2",+16045741474,48,22
187,Township of Langley,Damiko Sushi,3.8,CA$30 for two,"Sushi, Japanese, Asian","7280 200th Street, Langley V2Y1S4",+16045398283,60,6
188,Township of Langley,Umami Sushi,3.7,CA$25 for two,"Sushi, Japanese, Asian","C2-20202 66th Avenue, Langley V2Y1P3",+16045328816,50,34
189,Cloverdale,Vera's Burger Shack,3.7,CA$30 for two,"Burger, Fast Food","Hillcrest Village, 1-18660 Fraser Highway, Surrey V3S7Y4",+16045768372,49,30
190,Township of Langley,Nikko Sushi,3.8,CA$30 for two,"Sushi, Japanese, Asian","E-22372 Fraser Highway, Langley V3A",+16045323147,63,9
191,Township of Langley,Fatburger,3.5,CA$25 for two,"Burger, Fast Food","20125 64th Avenue Unit 101, Langley V2Y",+16045141070,58,15
192,Cloverdale,Denji Sushi,3.9,CA$35 for two,"Sushi, Japanese, Asian","6820 188th Street, Suite 120, Surrey, Surrey V4N 5J8",+16045743031,45,11
193,Township of Langley,Poseidon Greek Restaurant,3.9,CA$55 for two,"Greek, Mediterranean","20795 Fraser Highway, Langley V3A4G4",+16045343900,48,10
194,Township of Langley,Newlands Golf & Country Club,3.3,CA$80 for two,Bar Food,"21025 48th Ave, Langley V3A",+16045333288,39,8
195,Cloverdale,Diamond Buffet - Elements Casino,3.0,CA$40 for two,Canadian,"Elements Casino, 17755 60th Avenue, Surrey V3S 1V3",+16045769141,13,64
196,Township of Langley,Ko's Sushi,3.9,CA$30 for two,"Sushi, Japanese, Asian","103-22071 48 Avenue, Langley V3A",+16045399511,29,12
197,Township of Langley,Togo Plus sushi,3.8,CA$25 for two,"Sushi, Japanese","4029 208 Street, Langley V3A 8N9",+16045108001,17,34
198,Cloverdale,Diamond Sweets & Restaurant,3.6,CA$40 for two,Indian,"102-7228 192nd Street, Surrey V4N5Y4",+16043724949,26,23
199,Township of Langley,Adrian's at the Airport,3.7,CA$60 for two,"Greek, Diner","5385 216th Street, Langley V2Y",+16045309228,24,10
200,Township of Langley,Ocean Park Pizza & Steak House Restaurant,3.2,CA$55 for two,"Pizza, Italian, Steak, Greek","20097 40 Avenue, Langley V3A",+16045334808,26,2
201,Cloverdale,Newton Pizza,3.5,CA$30 for two,"Pizza, Indian","#101, 18408, 64 Avenue,Surrey, Surrey V3S 1E9",+16045766600,22,5
202,Township of Langley,Haru Sushi,3.3,CA$35 for two,"Sushi, Japanese, Asian","19390 68th Avenue, Langley V4N0C8",+16044273000,22,3
203,Township of Langley,Istanbul Donair,3.7,CA$20 for two,"Middle Eastern, Fast Food","117-4061 200 Street, Langley V3A",+16045148515,22,2
204,Township of Langley,Pizza Inn,3.7,CA$20 for two,Pizza,"107 - 19390 68th Avenue, Surrey, Langley V4N5V5",+16045346100,19,1
205,Cloverdale,Ricky's All Day Grill,3.4,CA$50 for two,"Grill, Bar Food","20-17830 56 Avenue, Surrey V3S1C7",+16045749912,22,20
206,Township of Langley,Sushi Mate,3.4,CA$30 for two,"Sushi, Japanese, Asian","2-4046 200 Street, Langley V3A1K7",+16045346283,22,2
207,Cloverdale,The Chopped Leaf,3.4,CA$25 for two,Healthy Food,"116-17433 Highway Ten, Surrey V3S",+16045755071,13,14
208,Township of Langley,Ruan Thai Restaurant,3.2,CA$40 for two,Thai,"101-20567 Fraser Highway, Township of Langley, Langley, Langley",+16045391644,17,2
209,Township of Langley,Mr. A's Patio Restaurant,3.3,CA$20 for two,Canadian,"21025 48 Avenue, Langley V3A",+16045333288,15,1
210,Cloverdale,Clayton Gate Pizza,3.3,CA$15 for two,Pizza,"Clayton Gate, 6820 188th Street, Surrey V4N",+16045753000,15,1
211,Cloverdale,The Loft Bar & Grill,2.9,CA$60 for two,"Burger, Bar Food, Sandwich","5640 188th Street, Surrey V3S4N5",+17785711615,11,3
212,Township of Langley,Pita Pit,3.6,CA$20 for two,Fast Food,"Willowbrook Corner, 102-20125 64th Avenue, Langley V2Y",+16045322640,17,11
213,Township of Langley,Murrayville Town Pub,3.2,CA$60 for two,"Bar Food, British","22070 48A Avenue, Langley V3A",+16045340076,17,4
214,Township of Langley,Flying Wedge Pizza Co.,3.3,CA$20 for two,"Pizza, Fast Food","Willowbrook Corner, 20125 64th Avenue, Langley V2Y",+16045348180,14,8
215,Cloverdale,Booster Juice,3.6,CA$20 for two,"Juices, Beverages, Fast Food","Hillcrest Village, 18640 Fraser Highway, Surrey V3S7Y4",+16045757741,16,6
216,Township of Langley,Hitori Japanese Restaurant,3.4,for two,Japanese,"22259 48 Avenue, Langley V1A 8T1",+16044270145,13,8
217,Cloverdale,Peachwave Frozen Yogurt,3.3,CA$10 for two,Desserts,"Hillcrest Village, 502-18696 Fraser Highway, Surrey",+16045745545,12,3
218,Cloverdale,Taco Del Mar,3.3,CA$20 for two,"Mexican, Fast Food","18775 Fraser Highway #102, Surrey V3S7Y3",+16045749737,16,9
219,Township of Langley,Joy of Coffee,3.6,CA$20 for two,Cafe,"Murrayville Square, 201-22259 48 Avenue, Langley V3A3N5",+16045340204,10,4
220,Township of Langley,Gateway Pizza and Curry House,3.4,CA$43 for two,"Indian, Pizza, Fast Food","19902 64 Avenue, Langley V2Y1M7",+16045105333,7,0
221,Township of Langley,China Bowl,3.2,CA$30 for two,"Chinese, Asian","106-4061 200 Street, Langley, Langley V3A 1K8",+16045327898,10,2
222,Township of Langley,"Cedarbrook Bakery, Deli & Bistro",3.8,CA$25 for two,"Deli, Bakery","Cedarbrook Square, 4123 200 Street, Langley V3A",+16045301737,8,4
223,Cloverdale,The Clayton Pub,3.1,CA$65 for two,Bar Food,"5640 188 Street, Surrey",+17785711615,6,0
224,Township of Langley,Camy's Pizza,3.7,CA$15 for two,"Pizza, Fast Food","103-20759 40 Avenue, Langley V3A2X8",+16045148900,5,3
225,Cloverdale,Donair Affair,3.1,CA$20 for two,"Kebab, Middle Eastern","Clayton Gate, 109-6820 188th Street, Surrey V1M",+16045133838,5,3
226,Township of Langley,Thirsty Penguin Grillhouse,3.4,CA$45 for two,Bar Food,"Inside Canlan Ice Sports, 5700 Langley Bypass, Langley V3A8S9",+16045328946,6,3
227,Township of Langley,Jugo Juice,2.4,CA$20 for two,"Juices, Beverages, Fast Food","1-7280 200th Street, Langley",+17782782790,6,24
228,Cloverdale,Non Stop Pizza,3.2,CA$25 for two,"Indian, Pizza, Fast Food","109-19188 72 Avenue, Surrey",+16043723113,4,0
229,Cloverdale,MasQueSolo Sushi &amp; Kitchen,-,for two,Japanese,"5827 176 Street, Cloverdale, Surrey, Metro Vancouver, Surrey V3S 4E3,",+16043721040,1,4
230,Cloverdale,Pho Hilton,-,CA$15 for two,Vietnamese,"18640 Fraser Hwy, Surrey, BC V3S 7Y4, Surrey",+16043723828,2,6
231,Cloverdale,Foodies - Elements Casino,-,CA$20 for two,"Bar Food, Canadian","Elements Casino, 17755 60th Avenue, Surrey",+16045769141,2,1
232,Township of Langley,Panago,-,CA$30 for two,"Pizza, Fast Food","Murrayville Square, 301-22259 48 Avenue, Langley V3A3N4",+16043100001,2,14
233,Cloverdale,Spice n Curry,-,for two,Indian,"18640 Fraser Hwy, Surrey,, Surrey BC V3S 7Y4",+17785748088,1,5
234,Newton,Sockeye Sushi,-,CA$35 for two,Japanese,"18818 68 Avenue, Suite 103, Surrey, BC V4N 6K2, Surrey",+16043720017,1,0
235,Cloverdale,Tobiko Sushi,-,CA$35 for two,"Sushi, Japanese, Asian","103-18818 68 Avenue, Surrey",+16043721331,1,0
236,Cloverdale,Aka Sushi,-,CA$40 for two,Sushi,"18408 64 Avenue, Suite 103, Surrey, BC V3S 1E9, Surrey",+16043723335,1,0
237,Cloverdale,Taco Bell,-,CA$20 for two,"Mexican, Fast Food","Clover Square Village, 17740 56 Avenue, Surrey",+16045767450,1,9
238,Cloverdale,Aggarwal Sweets,-,CA$25 for two,"Desserts, Indian","132-15299 68 Avenue, Surrey V3S",+16045033456,0,1
239,City of Langley,Taco Time,-,CA$20 for two,"Fast Food, Mexican","Willowbrook Shopping Centre, Food Court, 19705 Fraser Highway, Langley V3A7T2",+17782783687,0,6
