,Location,Name,Rating,Price Range,Cuisine Type,Address,Phone Number,Num Reviews,Num Photos
196,West End,Sumac Cafe,-,CA$25 for two,"Mediterranean, Sandwich","1230 Davie Street, Vancouver V6E 1N3",+16043360256,2,0
197,West End,J And G Fried Chicken,-,CA$40 for two,Fast Food,"1706, Robson Street Vancouver, BC V6G 2J7, West End, Vancouver, Metro Vancouver, Vancouver",+16044232870,1,2
198,West End,Pacific Poke,-,CA$35 for two,Japanese,"1795 Robson St, Vancouver, Vancouver",+16043369500,1,2
199,West End,BeetBox Veg,-,CA$15 for two,Fast Food,"1074, Davie St, West End, Vancouver, Vancouver",+16042338269,2,0
200,West End,Qoola,-,CA$15 for two,"Frozen Yogurt, Desserts","1194 Robson Street, Vancouver",+17783799755,2,12
201,West End,Wheatchat,-,CA$15 for two,"Bubble Tea, Coffee and Tea","1103 Denman Street, Vancouver, BC V6G 2M7, Vancouver",+117783212180,1,2
202,West End,Casablanca Crepe Taste of Morocco,-,CA$15 for two,Moroccan,"1610 Robson St unit 108, Vancouver, BC V6G 1C7, Vancouver",+17789030103,1,5
203,West End,Tim Hortons,-,CA$20 for two,Cafe,"1001 Denman Street, Vancouver",+16045598467,1,1
204,West End,Veranda Cafe,-,CA$20 for two,Cafe,"Robson Publc Market, Ground Floor, 1610 Robson Street, Vancouver",+16046892012,1,3
205,West End,Old Xian’s Food,-,CA$25 for two,"Chinese, Asian","1517 Robson Street, West End, Vancouver, Vancouver",+12364557080,0,0
206,West End,Tim Hortons,-,CA$20 for two,Cafe,"1205 Burrard Street, West End, Vancouver, Vancouver",+16043318769,0,0
207,West End,Kabsa House,-,CA$40 for two,Middle Eastern,"1128 Robson street, West End, Vancouver, Vancouver",+16044288414,0,0
208,West End,The Keg Steakhouse + Bar - Park Royal,-,CA$40 for two,Steak,"731 Main Street Unit 110, West Vancouver, V7T 0A5, Vancouver",+16049221387,0,0
209,West End,Greenhorn Espresso Cafe,3.7,CA$30 for two,Cafe,"994 Nicola Street, Vancouver V6G2C7",+16044282912,71,37
210,West End,Le Tigre Cuisine,4.0,CA$25 for two,Chinese,"Location Varies, Vancouver V6E",+16046136963,126,45
211,West End,La Baguette et Compagnie,4.0,CA$25 for two,"Cafe, Bakery, French","1102 Davie Street, Vancouver V6E1N1",+16046848003,53,54
212,West End,Joe's Grill,4.0,CA$35 for two,Diner,"1031 Davie Street, Vancouver V6E 1N2",+16046823683,95,13
213,West End,Cardero Bottega,3.9,CA$25 for two,"Cafe, Deli","1016 Cardero Street, Vancouver V6G1P4",+16046890450,52,7
214,West End,Peaked Pies,3.6,CA$15 for two,"Bakery, Coffee and Tea","975 Denman Street, Vancouver V6G 2M3",Not available for this place,30,50
215,West End,Red Umbrella Cafe,3.5,CA$35 for two,Cafe,"1707 Davie Street, Vancouver V6G1W5",+16046887818,60,15
216,West End,Molli Cafe,3.6,CA$30 for two,Mexican,"1225 Burrard Street, Vancouver V6Z1Z5",+16043366554,29,34
217,West End,Dish,3.9,CA$10 for two,Sandwich,"1068 Davie Street, Vancouver BC, Vancouver V6E 1M3 1N2",+16046890208,52,6
218,West End,Stanley's Bar & Grill,3.2,CA$80 for two,Pacific Northwest,"Stanley Park, 610 Pipeline Road, Vancouver V6G3E2",+16046023088,35,24
219,West End,La Catrina,3.5,CA$20 for two,Mexican,"1187 Denman Street, Vancouver V6G 2N1",+16045669503,19,28
220,West End,Laurence & Chico Cafe,3.4,CA$25 for two,"Cafe, Coffee and Tea","833 Bute St, Metro Vancouver, West End, Vancouver, Vancouver",+16046888680,5,10
221,West End,Maple Leaf Delicatessen,3.0,CA$20 for two,Deli,"1233 Burrard Street, Vancouver V6Z1Z5",+16046893411,11,2
222,West End,Cupbap Burger,3.7,CA$15 for two,Korean,"1610 Robsob Street, Unit 104, Metro Vancouver, Vancouver V6G 1C7",+16045596600,5,7
223,West End,Lumbermen's Arch Concession,2.9,CA$20 for two,Fast Food,"Stanley Park, 3301 Stanley Park Drive, Vancouver V6G3E2",+16046831956,4,3
224,West End,Fit Camp Foods,-,CA$20 for two,"Canadian, Vegetarian","1107 Davie Street, Vancouver V6E1N2 1N2",+17783799985,2,10
225,West End,Lucky's Doughnuts,-,CA$20 for two,"Cafe, Donuts","689 Thurlow St, Vancouver, Vancouver",+16046204905,1,13
226,West End,Pasture to Plate,-,CA$15 for two,"Burger, Fast Food","1061 Denman Street, Vancouver, Vancouver V6G 2M7",+16046890202,3,2
227,West End,Sunset Beach Concession,3.7,CA$20 for two,Fast Food,"1204 Beach Avenue, Vancouver V6E1V4",+16046830637,4,1
228,West End,Daily Grind Cafe,-,CA$20 for two,Cafe,"1500 West Georgia Street, Vancouver V6G3K8",+16046899444,2,3
229,West End,Third Beach Concession,-,CA$20 for two,Fast Food,"Stanley Park, 7495 Stanley Park Drive, Vancouver V6G3E2",+16046859549,3,1
230,West End,Second Beach Concession,3.5,CA$45 for two,Fast Food,"8501 Stanley Park Drive, Vancouver V6G3E2",+16046818029,4,1
231,West End,Apple Deli,-,CA$25 for two,"Deli, Cafe","Robson Public Market, Second Floor, 213-1610 Robson Street, Vancouver V6G1C7",+16044664931,2,2
232,West End,Bianco Lisa's Kitchen,-,CA$20 for two,"Vietnamese, Asian","Robson Public Market, Second Floor, 204-1610 Robson Street, Vancouver V6G1C7",+16047836782,0,3
233,West End,The Sauce,-,CA$25 for two,Italian,"861 Denman Street, West End, Vancouver, Vancouver",+16042297279,0,1
